order_id,product_id,product_name,category,quantity,price_per_unit,discount_percent,region,sales_channel,order_date,customer_id,customer_name,payment_method,order_status,sales_rep,total_price
ORD10874,PRD438,Yes,Furniture,2,380.83,10,South,Retail,2025-07-25,CUST9852,Jennifer Yoder,Cash,Pending,Lisa Brown,685.494
ORD10875,PRD575,Break,Clothing,9,380.83,0,South,Retail,2025-07-28,CUST9243,Carrie Irwin,Credit Card,Pending,Michael Stone,3427.47
ORD10876,PRD447,Base,Toys,6,380.83,5,East,Online,2025-02-19,CUST2128,Dale Nicholson,Credit Card,Cancelled,Steven Weaver,2170.7309999999998
ORD10877,PRD990,Pattern,Books,7,380.83,15,West,Online,2025-08-06,CUST3654,Donna Foster,PayPal,Returned,Joseph Smith,2265.9384999999997
ORD10878,PRD574,Recognize,Toys,5,380.83,5,North,Retail,2025-02-26,CUST4834,Donald Cummings,PayPal,Cancelled,Eric Welch,1808.9424999999999
ORD10879,PRD612,Future,Clothing,7,380.83,0,West,Online,2025-03-13,CUST6917,Victoria Dennis,PayPal,Completed,Robert Werner,2665.81
ORD10880,PRD722,Consumer,Electronics,2,380.83,0,West,Retail,2025-01-05,CUST4846,David Schneider,Wire Transfer,Returned,Matthew Martin,761.66
ORD10881,PRD143,Become,Clothing,4,380.83,20,North,Wholesale,2024-08-15,CUST2238,Paul Rogers,Wire Transfer,Cancelled,Brianna Zamora,1218.656
ORD10882,PRD949,Present,Electronics,8,380.83,15,North,Retail,2025-04-08,CUST1176,Amy Myers,Wire Transfer,Returned,Austin Young,2589.644
ORD10883,PRD359,Amount,Electronics,5,380.83,15,East,Wholesale,2024-09-09,CUST8348,Robert Schultz,Wire Transfer,Cancelled,Joshua Espinoza,1618.5275
ORD10884,PRD187,Since,Clothing,3,380.83,20,West,Wholesale,2025-03-17,CUST2508,Elizabeth Anderson,Credit Card,Pending,Richard Duran,913.9920000000001
ORD10885,PRD463,Food,Books,1,380.83,5,South,Wholesale,2025-02-08,CUST2591,Leslie Anderson,Credit Card,Returned,Carla Mason,361.78849999999994
ORD10886,PRD207,Attention,Electronics,9,380.83,15,South,Retail,2025-04-27,CUST5320,Rebecca Le,Cash,Completed,Latasha Olson,2913.3495
ORD10887,PRD748,Wife,Furniture,9,380.83,20,North,Online,2024-10-10,CUST9347,Rachel Richard,Credit Card,Pending,Thomas Rivera,2741.976
ORD10888,PRD830,Decision,Electronics,9,380.83,5,East,Retail,2024-12-02,CUST1025,Austin Leonard,Cash,Completed,Mariah Rose,3256.0964999999997
ORD10889,PRD765,Make,Furniture,5,380.83,10,East,Wholesale,2025-01-26,CUST8457,Johnathan Garza,PayPal,Completed,Lorraine Wilson,1713.735
ORD10890,PRD479,Minute,Furniture,6,380.83,10,South,Online,2024-10-12,CUST6678,Martin Bowman,PayPal,Pending,Alyssa Sweeney,2056.482
ORD10891,PRD862,City,Clothing,8,380.83,15,North,Wholesale,2025-06-06,CUST1453,Carlos Ramirez,Cash,Returned,Amy Clark,2589.644
ORD10892,PRD732,Republican,Furniture,8,380.83,5,South,Online,2025-02-15,CUST4851,Calvin Wood,Credit Card,Completed,Wayne Peters,2894.3079999999995
ORD10893,PRD555,Prove,Books,3,380.83,15,North,Retail,2024-09-24,CUST2507,Michael Nichols,Wire Transfer,Completed,Greg Gray,971.1165
ORD10894,PRD471,Open,Furniture,7,380.83,5,West,Online,2025-07-08,CUST5999,Ashley Powers,Cash,Pending,Terry Taylor,2532.5195
ORD10895,PRD995,Hundred,Books,5,380.83,10,West,Wholesale,2024-09-11,CUST3582,Devin Hanna,Wire Transfer,Cancelled,Tina Klein,1713.735
ORD10896,PRD568,Door,Electronics,6,380.83,10,South,Wholesale,2025-05-16,CUST6687,Jennifer Martin,Cash,Pending,Christopher Cunningham,2056.482
ORD10897,PRD675,Father,Toys,7,380.83,15,West,Wholesale,2025-05-24,CUST6511,Monica Pierce,Cash,Completed,Brooke Brown,2265.9384999999997
ORD10898,PRD185,Next,Furniture,9,380.83,5,North,Retail,2024-11-15,CUST1586,Jeremy Brown,Credit Card,Pending,Timothy Soto,3256.0964999999997
ORD10899,PRD547,Set,Books,7,380.83,15,East,Online,2025-02-03,CUST9842,Jamie Fuller,PayPal,Completed,Brandon Flores,2265.9384999999997
ORD10900,PRD166,Head,Toys,1,380.83,0,East,Retail,2025-03-17,CUST8651,Shawn Johnson,Credit Card,Returned,Miss Michelle Dorsey,380.83
ORD10901,PRD406,Seek,Books,1,380.83,20,East,Retail,2025-07-21,CUST3631,John Hicks,Wire Transfer,Cancelled,John Hunt,304.664
ORD10902,PRD368,None,Clothing,1,380.83,10,East,Wholesale,2025-05-08,CUST4447,Travis Johnston,Credit Card,Pending,Tanner Wright,342.747
ORD10903,PRD764,Box,Clothing,9,380.83,0,East,Retail,2024-12-26,CUST8481,Jeremy Ramos,Wire Transfer,Completed,Victoria Schmidt,3427.47
ORD10904,PRD393,Capital,Furniture,9,380.83,10,West,Online,2025-07-16,CUST8617,Jonathan Pham,Credit Card,Returned,Jeffrey Garcia,3084.723
ORD10905,PRD672,Upon,Books,2,380.83,15,East,Retail,2024-12-13,CUST3262,Melissa Jackson,Credit Card,Cancelled,Matthew Shepherd,647.411
ORD10906,PRD170,Bank,Electronics,7,380.83,5,South,Wholesale,2025-01-09,CUST6961,Don Mcintyre,Cash,Pending,Adrian Cruz,2532.5195
ORD10907,PRD184,Describe,Electronics,7,380.83,0,North,Wholesale,2024-11-13,CUST2959,Cheryl Lambert,PayPal,Completed,James Decker,2665.81
ORD10908,PRD626,Off,Electronics,9,380.83,10,South,Online,2025-06-09,CUST3818,David Russell,Credit Card,Pending,Tanya Anderson,3084.723
ORD10909,PRD192,End,Electronics,7,380.83,0,West,Retail,2024-12-20,CUST3316,Leslie Hunt,Wire Transfer,Completed,Courtney Smith,2665.81
ORD10910,PRD145,Watch,Furniture,1,380.83,0,East,Wholesale,2024-12-18,CUST7733,Leslie Barrera,PayPal,Returned,David Michael,380.83
ORD10911,PRD668,Market,Furniture,4,380.83,20,West,Online,2024-12-03,CUST6859,Matthew Garcia,Wire Transfer,Pending,Mr. Benjamin Maxwell Jr.,1218.656
ORD10912,PRD321,Appear,Books,4,380.83,20,North,Online,2024-08-22,CUST1890,Matthew Mclaughlin,Cash,Pending,Wayne Bowers,1218.656
ORD10913,PRD372,Music,Toys,8,380.83,15,South,Online,2025-06-22,CUST9017,Andrew Snyder,Credit Card,Cancelled,Thomas Joseph,2589.644
ORD10914,PRD407,Level,Books,3,380.83,5,South,Online,2025-02-15,CUST1121,Paul Cline,Wire Transfer,Cancelled,Carolyn Norman,1085.3654999999999
ORD10915,PRD424,Soon,Clothing,1,380.83,5,South,Wholesale,2025-04-19,CUST3731,Michael Hale,Credit Card,Returned,Jason Alvarez,361.78849999999994
ORD10916,PRD884,Stuff,Clothing,9,380.83,0,East,Online,2025-01-06,CUST6026,Ryan Ramirez,Credit Card,Returned,Jacqueline Henry,3427.47
ORD10917,PRD562,Stand,Clothing,3,380.83,0,South,Retail,2024-11-02,CUST7552,Stephanie Marshall,Credit Card,Cancelled,Heather Villa,1142.49
ORD10918,PRD773,Which,Electronics,3,380.83,0,West,Retail,2024-11-17,CUST3317,Jesus Rodriguez,Cash,Cancelled,Christine Flowers,1142.49
ORD10919,PRD629,Sell,Electronics,1,380.83,0,West,Online,2025-02-15,CUST3736,Michael Bishop,Wire Transfer,Completed,Dennis Chavez,380.83
ORD10920,PRD752,Market,Toys,3,380.83,0,South,Retail,2025-01-22,CUST6959,Stephen Leonard,PayPal,Completed,Brianna Patel,1142.49
ORD10921,PRD206,Away,Electronics,3,380.83,20,West,Online,2024-11-20,CUST3701,Rick Anthony,Cash,Returned,Roger Howell,913.9920000000001
ORD10922,PRD173,Wonder,Books,4,380.83,10,South,Online,2025-07-01,CUST3004,Margaret Smith,Cash,Pending,Dorothy Williams,1370.988
ORD10923,PRD591,Sign,Furniture,7,380.83,15,North,Online,2025-02-17,CUST8379,Kelsey Long,Credit Card,Pending,Angelica Suarez,2265.9384999999997
ORD10924,PRD633,Information,Furniture,7,380.83,5,East,Online,2025-05-30,CUST3866,Gabrielle Moore,Cash,Cancelled,Carmen Knox,2532.5195
ORD10925,PRD169,Happy,Furniture,4,380.83,15,West,Online,2025-05-02,CUST1097,Donna James,Credit Card,Pending,Emily Pearson,1294.822
ORD10926,PRD253,Senior,Electronics,3,380.83,10,South,Retail,2025-02-02,CUST6991,Daniel Shepard,Wire Transfer,Returned,Kim Ayers,1028.241
ORD10927,PRD330,Finally,Books,8,380.83,20,North,Retail,2025-08-04,CUST1041,Lynn Sanders,Wire Transfer,Completed,David Evans,2437.312
ORD10928,PRD822,Take,Furniture,1,380.83,20,South,Online,2025-06-13,CUST5479,Cody Smith MD,Cash,Pending,Leah Mccoy,304.664
ORD10929,PRD857,Less,Furniture,3,380.83,0,West,Retail,2024-08-12,CUST4788,Carrie Gates,Wire Transfer,Cancelled,Deborah Steele,1142.49
ORD10930,PRD608,In,Books,4,380.83,10,West,Online,2025-07-05,CUST5521,Terry Carr,Credit Card,Completed,John Baker,1370.988
ORD10931,PRD935,Technology,Furniture,6,380.83,20,North,Retail,2024-09-20,CUST5831,Jessica Walter,Cash,Completed,Lindsay Vang,1827.9840000000002
ORD10932,PRD484,Each,Furniture,2,380.83,20,West,Retail,2024-11-13,CUST3223,Karen Johnston,PayPal,Completed,Sarah Jones,609.328
ORD10933,PRD505,Speak,Books,4,380.83,10,South,Online,2025-05-16,CUST4559,Amber Monroe,PayPal,Returned,Donald Gray,1370.988
ORD10934,PRD806,Training,Furniture,7,380.83,20,North,Wholesale,2025-04-25,CUST9520,Oscar Chen,Credit Card,Completed,Jennifer Clark,2132.648
ORD10935,PRD744,But,Clothing,8,380.83,15,East,Online,2024-08-08,CUST5804,Katherine Turner,Cash,Returned,Jacqueline Smith,2589.644
ORD10936,PRD506,Four,Books,1,380.83,15,South,Online,2025-01-17,CUST1470,Brett Torres,PayPal,Completed,Ann Murillo,323.7055
ORD10937,PRD527,Size,Books,4,380.83,5,East,Wholesale,2024-09-14,CUST3975,Sarah Mercer,Wire Transfer,Returned,Anne Brown,1447.1539999999998
ORD10938,PRD572,Wish,Furniture,6,380.83,5,East,Retail,2025-02-24,CUST1869,Joseph Buchanan,Wire Transfer,Returned,Lisa Oliver,2170.7309999999998
ORD10939,PRD399,Race,Clothing,2,380.83,15,South,Online,2025-06-13,CUST1093,Jesus Brown,Cash,Completed,Robert Hernandez,647.411
ORD10940,PRD104,Concern,Clothing,2,380.83,0,North,Online,2025-01-06,CUST4679,Angela Hatfield,Credit Card,Completed,Kimberly Fisher,761.66
ORD10941,PRD755,Floor,Books,9,380.83,5,East,Retail,2025-03-27,CUST1523,Christina Olson,PayPal,Completed,Michael Wood,3256.0964999999997
ORD10942,PRD563,Matter,Toys,6,380.83,15,North,Online,2024-12-11,CUST8971,Terry Rojas,PayPal,Returned,Lisa Estrada,1942.233
ORD10943,PRD288,For,Books,1,380.83,15,North,Wholesale,2025-04-25,CUST4867,Susan Miller,Credit Card,Returned,Robert Ewing,323.7055
ORD10944,PRD321,What,Toys,3,380.83,0,East,Retail,2025-08-01,CUST3112,Christopher Rosales,Wire Transfer,Returned,Kimberly Hunter,1142.49
ORD10945,PRD924,Chair,Books,2,380.83,10,North,Retail,2024-11-28,CUST7405,Christopher Ritter,Cash,Pending,Amy Reyes,685.494
ORD10946,PRD369,Manage,Toys,6,380.83,15,West,Online,2025-03-08,CUST6197,Adam Fernandez,Cash,Completed,Ethan Erickson,1942.233
ORD10947,PRD707,Father,Furniture,5,380.83,20,East,Wholesale,2024-10-19,CUST8453,Michael Griffin,Cash,Pending,David Scott,1523.32
ORD10948,PRD207,Old,Electronics,5,380.83,15,East,Wholesale,2024-11-07,CUST1567,Angela Leach,PayPal,Returned,Tara Nelson,1618.5275
ORD10949,PRD548,Wall,Toys,9,380.83,5,North,Retail,2025-06-09,CUST7468,Jeremy Singh,Cash,Cancelled,Christopher Morris,3256.0964999999997
ORD10950,PRD441,Talk,Toys,5,380.83,5,North,Online,2025-01-21,CUST3613,Anna Young,Credit Card,Completed,Mark Clarke,1808.9424999999999
ORD10951,PRD399,Agree,Toys,9,380.83,15,East,Wholesale,2025-07-08,CUST7775,Kimberly Tran,Wire Transfer,Cancelled,Mary Williams,2913.3495
ORD10952,PRD757,Where,Electronics,6,380.83,15,West,Online,2025-04-17,CUST3658,Chad Daugherty,Wire Transfer,Returned,Martin Parker,1942.233
ORD10953,PRD362,Second,Toys,8,380.83,5,North,Online,2024-10-31,CUST9608,Raymond Rogers,Credit Card,Cancelled,Melissa Moss,2894.3079999999995
ORD10954,PRD923,Answer,Furniture,4,380.83,5,South,Retail,2025-01-01,CUST1246,Matthew Garza,Wire Transfer,Completed,James Andrews,1447.1539999999998
ORD10955,PRD537,Hundred,Toys,3,380.83,5,West,Wholesale,2024-08-22,CUST5429,Scott Malone,Wire Transfer,Cancelled,Kyle Oneill,1085.3654999999999
ORD10956,PRD302,Light,Furniture,4,380.83,15,East,Wholesale,2024-10-30,CUST5405,Hannah Knight,Cash,Pending,Jacob Banks,1294.822
ORD10957,PRD616,Personal,Clothing,3,380.83,0,South,Online,2024-08-21,CUST2798,David Perez,PayPal,Returned,Sara Stevenson,1142.49
ORD10958,PRD114,Fine,Toys,1,380.83,15,South,Wholesale,2024-09-04,CUST9646,Kyle Spears,Wire Transfer,Cancelled,Edward Martin,323.7055
ORD10959,PRD436,Save,Clothing,1,380.83,15,South,Online,2024-08-31,CUST3287,Alexander Levy,Wire Transfer,Returned,Christopher Ellis,323.7055
ORD10960,PRD368,Week,Clothing,3,380.83,20,East,Wholesale,2024-09-23,CUST1025,Justin Mejia,Credit Card,Returned,Sabrina Blake,913.9920000000001
ORD10961,PRD618,Firm,Electronics,5,380.83,15,South,Wholesale,2024-11-22,CUST8461,Darren Jones,Cash,Completed,Crystal Wright,1618.5275
ORD10962,PRD543,Physical,Electronics,1,380.83,15,North,Retail,2024-10-12,CUST7026,Jacob Thomas,Credit Card,Returned,Craig Levine DDS,323.7055
ORD10963,PRD542,Report,Books,9,380.83,20,East,Retail,2024-10-20,CUST5377,Chelsea Flores,Cash,Returned,Michael Moreno,2741.976
ORD10964,PRD557,Race,Clothing,6,380.83,0,North,Wholesale,2024-09-09,CUST8750,Wendy Wang,Wire Transfer,Returned,Dustin Dennis,2284.98
ORD10965,PRD415,White,Books,9,380.83,15,West,Retail,2024-11-09,CUST4140,Jessica Reed,Cash,Returned,Edward Cuevas,2913.3495
ORD10966,PRD257,Part,Clothing,8,380.83,0,North,Online,2025-02-19,CUST5307,Kristen Rollins,PayPal,Pending,Russell Macdonald,3046.64
ORD10967,PRD626,Plan,Electronics,6,380.83,20,East,Online,2024-11-15,CUST9724,Michelle Morales,Cash,Cancelled,Cynthia Reilly,1827.9840000000002
ORD10968,PRD266,Machine,Furniture,3,380.83,15,North,Online,2024-09-24,CUST9872,Jacob Torres,PayPal,Pending,Victoria Avery,971.1165
ORD10969,PRD664,Create,Books,4,380.83,15,North,Retail,2025-02-13,CUST4958,Michael Chung,Credit Card,Pending,Katelyn Lyons,1294.822
ORD10970,PRD557,Ever,Furniture,2,380.83,0,South,Retail,2024-08-08,CUST7628,Anthony Herrera,Wire Transfer,Returned,Denise Hines,761.66
ORD10971,PRD568,Sign,Clothing,7,380.83,10,East,Wholesale,2025-07-04,CUST5538,Mary Jensen,Cash,Completed,Andrew Owens,2399.229
ORD10972,PRD793,By,Toys,1,380.83,5,North,Wholesale,2024-08-11,CUST5404,Christine Duncan,Wire Transfer,Returned,Kristi Hernandez,361.78849999999994
ORD10973,PRD921,World,Toys,4,380.83,5,East,Online,2025-02-04,CUST9599,Stephen Carr,Wire Transfer,Returned,Dr. Elizabeth Walker,1447.1539999999998
ORD10974,PRD270,Sing,Clothing,2,380.83,20,North,Online,2025-08-01,CUST4843,Vicki Palmer,PayPal,Completed,Alejandra Nixon,609.328
ORD10975,PRD991,Tough,Clothing,8,380.83,15,West,Wholesale,2025-07-12,CUST6718,Maria Mercado,Wire Transfer,Pending,Tracy Jackson,2589.644
ORD10976,PRD873,Citizen,Electronics,7,380.83,15,North,Retail,2025-04-07,CUST8877,Rebecca Stevenson,PayPal,Returned,Brian Mendez,2265.9384999999997
ORD10977,PRD946,Everyone,Electronics,9,380.83,5,North,Online,2025-01-27,CUST4660,Melvin Brown,PayPal,Cancelled,Kathy Carlson,3256.0964999999997
ORD10978,PRD815,Per,Clothing,1,380.83,20,North,Wholesale,2024-09-01,CUST7185,David Rodgers,Wire Transfer,Completed,Sherri Watson,304.664
ORD10979,PRD712,Section,Furniture,1,380.83,5,South,Retail,2025-06-30,CUST7956,Justin Ross,PayPal,Cancelled,Gregory Mahoney,361.78849999999994
ORD10980,PRD539,Most,Electronics,9,380.83,20,North,Online,2025-04-27,CUST1258,Nicole Vaughan,Credit Card,Returned,Kyle Edwards,2741.976
ORD10981,PRD160,Seek,Toys,4,380.83,0,West,Online,2024-09-04,CUST5269,Sean Velasquez,PayPal,Pending,Eileen Allen,1523.32
ORD10982,PRD814,Example,Books,2,380.83,10,East,Online,2025-01-03,CUST5873,Alicia Simmons,Cash,Returned,Robert House,685.494
ORD10983,PRD579,Hotel,Electronics,7,380.83,15,South,Retail,2025-01-05,CUST7019,Stephanie Ward,Cash,Returned,Jeremy Wade,2265.9384999999997
ORD10984,PRD807,Training,Clothing,7,380.83,10,East,Online,2024-10-13,CUST1288,Kevin Williams,Wire Transfer,Completed,Kathleen Carlson,2399.229
ORD10985,PRD567,Suddenly,Electronics,9,380.83,0,West,Online,2025-03-18,CUST7990,Tina Henson,Credit Card,Completed,Kelly Smith,3427.47
ORD10986,PRD477,Too,Electronics,6,380.83,20,East,Wholesale,2024-08-09,CUST6511,Karen Rivas,Cash,Completed,Ronald Vasquez,1827.9840000000002
ORD10987,PRD502,Under,Furniture,9,380.83,0,West,Wholesale,2024-11-14,CUST7162,Tracy Shaffer,Wire Transfer,Completed,Steven Valentine,3427.47
ORD10988,PRD609,Hotel,Furniture,2,380.83,5,South,Online,2024-09-28,CUST8872,Leslie Meyers,Cash,Completed,Sarah Schneider,723.5769999999999
ORD10989,PRD193,Tonight,Toys,9,380.83,5,West,Online,2025-02-12,CUST3491,Blake Willis,Credit Card,Completed,Lauren Smith,3256.0964999999997
ORD10990,PRD786,Marriage,Toys,9,380.83,20,West,Retail,2025-07-19,CUST5494,Cristian Fox,Credit Card,Cancelled,Tina Adams,2741.976
ORD10991,PRD135,Myself,Clothing,2,380.83,15,North,Wholesale,2025-07-26,CUST5048,Robert Moreno,Wire Transfer,Completed,Elizabeth Wu,647.411
ORD10992,PRD673,Hear,Toys,5,380.83,10,West,Wholesale,2024-10-21,CUST3304,Eduardo Salinas,PayPal,Completed,Karen Hendricks,1713.735
ORD10993,PRD576,Either,Clothing,4,380.83,5,West,Retail,2025-04-04,CUST6501,Mathew Snyder,Cash,Pending,Julia Brown,1447.1539999999998
ORD10994,PRD397,Prepare,Electronics,4,380.83,15,South,Wholesale,2025-01-08,CUST4937,Wendy Young,Cash,Completed,James Mcdowell,1294.822
ORD10995,PRD521,Here,Electronics,3,380.83,0,East,Wholesale,2025-07-26,CUST4278,Tami Fritz,Wire Transfer,Cancelled,Kevin Johnson,1142.49
ORD10996,PRD135,Doctor,Electronics,8,380.83,20,East,Online,2024-08-09,CUST8541,Jocelyn Maynard,Credit Card,Cancelled,Lisa Carter,2437.312
ORD10997,PRD825,Ground,Clothing,7,380.83,5,North,Wholesale,2025-07-21,CUST2312,Anne Lawson,Cash,Returned,Dr. Kim Ramirez MD,2532.5195
ORD10998,PRD486,Specific,Furniture,3,380.83,20,East,Retail,2024-12-23,CUST2217,Jason Wall,Credit Card,Pending,Aaron Lopez,913.9920000000001
ORD10999,PRD125,Wall,Books,2,380.83,0,North,Online,2025-03-07,CUST8327,Alexander Bray,PayPal,Completed,Laura Phillips,761.66
